CELL_TYPE,ARC_TYPE,DELAY_DIFF(ps),DIFF_PERC(%),DELAY(ps),IDEAL_DELAY(ps),INPUT_SLEW(ps),LOAD_CAP(fF),WAVEFORM_TYPE
sim_flop,input_rise_output_fall,5.9,6.5,116,109.5,105.1,15.2,wfm_min_compression
sim_flop,input_rise_output_fall,6.3,4.8,80.8,76,105.1,3.8,wfm_min_compression
sim_flop,input_rise_output_fall,0.7,0.3,45.9,45.6,28.8,0.5,single_point_average_vdd
sim_flop,input_rise_output_fall,-1.2,-0.9,75.1,76,105.1,3.8,single_point_vdd_drop_min
sim_flop,input_rise_output_fall,8,6.1,82.1,76,105.1,3.8,single_point_vss_bounce_min
sim_flop,input_rise_output_fall,6.5,2.4,39.5,37.1,7.9,0.5,single_point_vss_bounce_max
sim_flop,input_rise_output_fall,3.9,4.3,113.8,109.5,105.1,15.2,wfm_max_energy_vss
sim_flop,input_rise_output_fall,-2.8,-1.8,63.1,64.9,105.1,0.5,single_point_vdd_drop_max
sim_flop,input_rise_output_fall,7.8,2.9,40,37.1,7.9,0.5,wfm_min_compression
sim_flop,input_rise_output_fall,3.3,3,93.2,90.2,28.8,15.2,wfm_max_energy_vss
sim_flop,input_rise_output_fall,2.2,1.8,83.4,81.6,7.9,15.2,single_point_vdd_drop_max
sim_flop,input_rise_output_fall,6.3,4.1,69,64.9,105.1,0.5,wfm_wide_vss
sim_flop,input_rise_output_fall,1.2,0.7,57.4,56.7,28.8,3.8,single_point_vdd_drop_max
sim_flop,input_rise_output_fall,1.9,0.7,37.8,37.1,7.9,0.5,single_point_vdd_drop_max
sim_flop,input_rise_output_fall,1.3,1,77,76,105.1,3.8,wfm_wide_vdd
sim_flop,input_rise_output_fall,7.7,3.5,49.1,45.6,28.8,0.5,single_point_vss_bounce_max
sim_flop,input_rise_output_fall,4.2,2,50.1,48.1,7.9,3.8,wfm_max_energy_vss
sim_flop,input_rise_output_fall,2.2,0.8,37.9,37.1,7.9,0.5,wfm_max_energy_vdd
sim_flop,input_rise_output_fall,2.4,2.6,112.1,109.5,105.1,15.2,wfm_narrow_vdd
sim_flop,input_rise_output_fall,2.2,2.4,111.9,109.5,105.1,15.2,wfm_max_energy_vdd
sim_flop,input_rise_output_fall,1.1,0.4,37.5,37.1,7.9,0.5,single_point_vdd_drop_min
sim_flop,input_rise_output_fall,4.4,2.5,59.2,56.7,28.8,3.8,wfm_narrow_vss
sim_flop,input_rise_output_fall,5,2.3,47.9,45.6,28.8,0.5,wfm_narrow_vss
sim_flop,input_rise_output_fall,6.1,2.8,48.4,45.6,28.8,0.5,single_point_vss_bounce_min
sim_flop,input_rise_output_fall,10.5,6.8,71.7,64.9,105.1,0.5,single_point_vss_bounce_max
sim_flop,input_rise_output_fall,8.9,9.8,119.3,109.5,105.1,15.2,single_point_average_vss
sim_flop,input_rise_output_fall,1.3,1.2,91.4,90.2,28.8,15.2,single_point_average_vdd
sim_flop,input_rise_output_fall,5.4,2.6,50.7,48.1,7.9,3.8,single_point_vss_bounce_min
sim_flop,input_rise_output_fall,9.7,6.3,71.2,64.9,105.1,0.5,single_point_average_vss
sim_flop,input_rise_output_fall,5.3,4,80,76,105.1,3.8,wfm_max_energy_vss
sim_flop,input_rise_output_fall,9.7,10.6,120.1,109.5,105.1,15.2,single_point_vss_bounce_max
sim_flop,input_rise_output_fall,4.4,2.5,59.2,56.7,28.8,3.8,wfm_max_energy_vss
sim_flop,input_rise_output_fall,7.8,8.5,118,109.5,105.1,15.2,single_point_vss_bounce_min
sim_flop,input_rise_output_fall,2.2,2,92.2,90.2,28.8,15.2,wfm_wide_vdd
sim_flop,input_rise_output_fall,3.8,3.4,93.6,90.2,28.8,15.2,wfm_wide_vss
sim_flop,input_rise_output_fall,9.3,7.1,83.1,76,105.1,3.8,single_point_average_vss
sim_flop,input_rise_output_fall,3.8,4.2,113.7,109.5,105.1,15.2,wfm_narrow_vss
sim_flop,input_rise_output_fall,4.8,2.7,59.4,56.7,28.8,3.8,wfm_wide_vss
sim_flop,input_rise_output_fall,1.6,0.6,37.7,37.1,7.9,0.5,single_point_average_vdd
sim_flop,input_rise_output_fall,1.2,0.8,65.7,64.9,105.1,0.5,wfm_max_energy_vdd
sim_flop,input_rise_output_fall,6.2,3.5,60.2,56.7,28.8,3.8,single_point_vss_bounce_min
sim_flop,input_rise_output_fall,2.1,1.2,57.9,56.7,28.8,3.8,wfm_wide_vdd
sim_flop,input_rise_output_fall,5.3,2.4,48,45.6,28.8,0.5,wfm_wide_vss
sim_flop,input_rise_output_fall,1.7,1.3,77.3,76,105.1,3.8,wfm_max_energy_vdd
sim_flop,input_rise_output_fall,6.6,4.3,69.2,64.9,105.1,0.5,wfm_min_compression
sim_flop,input_rise_output_fall,2,1.6,83.2,81.6,7.9,15.2,single_point_average_vdd
sim_flop,input_rise_output_fall,-0.4,-0.4,109.1,109.5,105.1,15.2,single_point_vdd_drop_min
sim_flop,input_rise_output_fall,7.9,3.6,49.2,45.6,28.8,0.5,wfm_min_compression
sim_flop,input_rise_output_fall,5.9,3.8,68.7,64.9,105.1,0.5,wfm_narrow_vss
sim_flop,input_rise_output_fall,1.2,0.6,48.7,48.1,7.9,3.8,single_point_vdd_drop_min
sim_flop,input_rise_output_fall,0.8,0.5,65.4,64.9,105.1,0.5,wfm_wide_vdd
sim_flop,input_rise_output_fall,4.3,1.6,38.7,37.1,7.9,0.5,wfm_narrow_vss
sim_flop,input_rise_output_rise,3.6,2,57,55,28.8,3.8,wfm_narrow_vdd
sim_flop,input_rise_output_rise,2.6,1.2,47.8,46.6,7.9,3.8,wfm_narrow_vss
sim_flop,input_rise_output_rise,5.9,2.7,48.4,45.7,28.8,0.5,single_point_average_vss
sim_flop,input_rise_output_rise,3.1,1.4,47.1,45.7,28.8,0.5,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,3.5,2.9,86,83.1,28.8,15.2,wfm_narrow_vdd
sim_flop,input_rise_output_rise,4,1.5,38.8,37.3,7.9,0.5,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,3.5,1.3,38.6,37.3,7.9,0.5,wfm_max_energy_vss
sim_flop,input_rise_output_rise,6,5,88.1,83.1,28.8,15.2,wfm_min_compression
sim_flop,input_rise_output_rise,2.8,1.3,47.9,46.6,7.9,3.8,wfm_wide_vss
sim_flop,input_rise_output_rise,3.6,3,86.1,83.1,28.8,15.2,single_point_average_vss
sim_flop,input_rise_output_rise,4.9,2.3,48.9,46.6,7.9,3.8,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,5.1,2.8,57.8,55,28.8,3.8,single_point_average_vss
sim_flop,input_rise_output_rise,4.6,1.7,39,37.3,7.9,0.5,single_point_average_vss
sim_flop,input_rise_output_rise,8.5,6.3,80,73.7,105.1,3.8,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,5.6,3.6,68,64.4,105.1,0.5,wfm_max_energy_vss
sim_flop,input_rise_output_rise,3,2.5,85.6,83.1,28.8,15.2,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,3.9,3.2,86.3,83.1,28.8,15.2,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,4,1.5,38.8,37.3,7.9,0.5,wfm_narrow_vdd
sim_flop,input_rise_output_rise,2.7,2,76.7,74.7,7.9,15.2,single_point_average_vss
sim_flop,input_rise_output_rise,1.5,1.1,75.8,74.7,7.9,15.2,wfm_max_energy_vss
sim_flop,input_rise_output_rise,3.6,1.7,48.3,46.6,7.9,3.8,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,4.2,1.9,47.6,45.7,28.8,0.5,wfm_max_energy_vss
sim_flop,input_rise_output_rise,-0.9,-0.6,63.8,64.4,105.1,0.5,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,3.9,1.8,48.4,46.6,7.9,3.8,single_point_average_vss
sim_flop,input_rise_output_rise,3.5,1.3,38.6,37.3,7.9,0.5,wfm_wide_vss
sim_flop,input_rise_output_rise,4.1,1.9,48.5,46.6,7.9,3.8,single_point_average_vdd
sim_flop,input_rise_output_rise,5.9,4.4,79.1,74.7,7.9,15.2,wfm_min_compression
sim_flop,input_rise_output_rise,1.9,1.6,84.7,83.1,28.8,15.2,wfm_narrow_vss
sim_flop,input_rise_output_rise,2.1,2.1,103.9,101.8,105.1,15.2,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,2.6,1.2,46.9,45.7,28.8,0.5,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,7.8,5,69.4,64.4,105.1,0.5,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,1.6,1.2,75.9,74.7,7.9,15.2,wfm_wide_vss
sim_flop,input_rise_output_rise,3.9,1.8,48.4,46.6,7.9,3.8,wfm_wide_vdd
sim_flop,input_rise_output_rise,3.3,2.5,77.2,74.7,7.9,15.2,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,5.5,3,58,55,28.8,3.8,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,2.8,2.3,85.4,83.1,28.8,15.2,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,3.8,1.4,38.7,37.3,7.9,0.5,wfm_wide_vdd
sim_flop,input_rise_output_rise,3.7,2.8,77.5,74.7,7.9,15.2,wfm_narrow_vdd
sim_flop,input_rise_output_rise,4.3,2,48.6,46.6,7.9,3.8,wfm_narrow_vdd
sim_flop,input_rise_output_rise,2.5,2.5,104.3,101.8,105.1,15.2,wfm_wide_vdd
sim_flop,input_rise_output_rise,7.7,3.6,50.2,46.6,7.9,3.8,wfm_min_compression
sim_flop,input_rise_output_rise,1.8,1.8,103.6,101.8,105.1,15.2,single_point_average_vdd
sim_flop,input_rise_output_rise,3.3,2.5,77.2,74.7,7.9,15.2,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,1.3,0.6,46.3,45.7,28.8,0.5,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,7.1,3.9,58.9,55,28.8,3.8,wfm_min_compression
sim_flop,input_rise_output_rise,2,1.3,65.7,64.4,105.1,0.5,wfm_narrow_vdd
sim_flop,input_rise_output_rise,4.1,1.9,48.5,46.6,7.9,3.8,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,-1.2,-0.8,63.6,64.4,105.1,0.5,single_point_average_vdd
sim_flop,input_rise_output_rise,2.8,2.1,76.8,74.7,7.9,15.2,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,5,3.7,77.4,73.7,105.1,3.8,wfm_wide_vss
sim_flop,input_rise_output_rise,2.4,1.8,75.5,73.7,105.1,3.8,wfm_narrow_vdd
sim_flop,input_rise_output_rise,3.3,1.8,56.8,55,28.8,3.8,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,2.8,1.3,47,45.7,28.8,0.5,wfm_wide_vdd
sim_flop,input_rise_output_rise,3.3,1.5,47.2,45.7,28.8,0.5,wfm_narrow_vdd
sim_flop,input_rise_output_rise,3.1,2.6,85.7,83.1,28.8,15.2,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,5.1,4.2,87.3,83.1,28.8,15.2,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,3.6,2.7,77.4,74.7,7.9,15.2,wfm_wide_vdd
sim_flop,input_rise_output_rise,3.2,3.3,105.1,101.8,105.1,15.2,wfm_wide_vss
sim_flop,input_rise_output_rise,-0.3,-0.2,73.5,73.7,105.1,3.8,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,2.9,1.6,56.6,55,28.8,3.8,single_point_average_vdd
sim_flop,input_rise_output_rise,2.3,1.7,76.4,74.7,7.9,15.2,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,1.5,1.1,75.8,74.7,7.9,15.2,wfm_narrow_vss
sim_flop,input_rise_output_rise,4.6,3.4,77.1,73.7,105.1,3.8,wfm_narrow_vss
sim_flop,input_rise_output_rise,-0.3,-0.2,73.5,73.7,105.1,3.8,single_point_average_vdd
sim_flop,input_rise_output_rise,1.8,1,56,55,28.8,3.8,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,5.4,5.5,107.3,101.8,105.1,15.2,wfm_min_compression
sim_flop,input_rise_output_rise,5.8,4.3,78,73.7,105.1,3.8,wfm_min_compression
sim_flop,input_rise_output_rise,2.2,1,46.7,45.7,28.8,0.5,single_point_average_vdd
sim_flop,input_rise_output_rise,-0.3,-0.2,73.5,73.7,105.1,3.8,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,6.8,5,78.7,73.7,105.1,3.8,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,4.8,1.8,39.1,37.3,7.9,0.5,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,2.9,3,104.8,101.8,105.1,15.2,wfm_max_energy_vss
sim_flop,input_rise_output_rise,-1.4,-0.9,63.5,64.4,105.1,0.5,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,8.3,3.1,40.4,37.3,7.9,0.5,wfm_min_compression
sim_flop,input_rise_output_rise,1.9,1.6,84.7,83.1,28.8,15.2,wfm_max_energy_vss
sim_flop,input_rise_output_rise,6.2,4.6,79.3,74.7,7.9,15.2,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,5.9,3.8,68.2,64.4,105.1,0.5,wfm_wide_vss
sim_flop,input_rise_output_rise,3.5,1.9,56.9,55,28.8,3.8,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,4,1.5,38.8,37.3,7.9,0.5,single_point_vdd_drop_max
sim_flop,input_rise_output_rise,2,1.5,75.2,73.7,105.1,3.8,wfm_wide_vdd
sim_flop,input_rise_output_rise,6.6,3,48.7,45.7,28.8,0.5,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,2.6,1.2,47.8,46.6,7.9,3.8,wfm_max_energy_vss
sim_flop,input_rise_output_rise,3.5,1.3,38.6,37.3,7.9,0.5,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,2.8,2.8,104.6,101.8,105.1,15.2,wfm_narrow_vdd
sim_flop,input_rise_output_rise,2.5,2.5,104.3,101.8,105.1,15.2,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,2.1,0.8,38.1,37.3,7.9,0.5,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,3.1,1.7,56.7,55,28.8,3.8,wfm_narrow_vss
sim_flop,input_rise_output_rise,4.2,1.9,47.6,45.7,28.8,0.5,wfm_narrow_vss
sim_flop,input_rise_output_rise,5.3,2.4,48.1,45.7,28.8,0.5,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,9.6,6.2,70.6,64.4,105.1,0.5,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,5.9,6,107.8,101.8,105.1,15.2,single_point_average_vss
sim_flop,input_rise_output_rise,4.3,3.6,86.7,83.1,28.8,15.2,single_point_average_vdd
sim_flop,input_rise_output_rise,3.2,1.5,48.1,46.6,7.9,3.8,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,9,5.8,70.2,64.4,105.1,0.5,single_point_average_vss
sim_flop,input_rise_output_rise,4.6,3.4,77.1,73.7,105.1,3.8,wfm_max_energy_vss
sim_flop,input_rise_output_rise,6.4,6.5,108.3,101.8,105.1,15.2,single_point_vss_bounce_max
sim_flop,input_rise_output_rise,3.3,1.8,56.8,55,28.8,3.8,wfm_max_energy_vss
sim_flop,input_rise_output_rise,5.1,5.2,107,101.8,105.1,15.2,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,3.2,2.7,85.8,83.1,28.8,15.2,wfm_wide_vdd
sim_flop,input_rise_output_rise,2.2,1.8,84.9,83.1,28.8,15.2,wfm_wide_vss
sim_flop,input_rise_output_rise,8,5.9,79.6,73.7,105.1,3.8,single_point_average_vss
sim_flop,input_rise_output_rise,2.8,2.9,104.7,101.8,105.1,15.2,wfm_narrow_vss
sim_flop,input_rise_output_rise,3.5,1.9,56.9,55,28.8,3.8,wfm_wide_vss
sim_flop,input_rise_output_rise,3.5,1.3,38.6,37.3,7.9,0.5,single_point_average_vdd
sim_flop,input_rise_output_rise,2,1.3,65.7,64.4,105.1,0.5,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,4.4,2.4,57.4,55,28.8,3.8,single_point_vss_bounce_min
sim_flop,input_rise_output_rise,3.3,1.8,56.8,55,28.8,3.8,wfm_wide_vdd
sim_flop,input_rise_output_rise,4.4,2,47.7,45.7,28.8,0.5,wfm_wide_vss
sim_flop,input_rise_output_rise,2.2,1.6,75.3,73.7,105.1,3.8,wfm_max_energy_vdd
sim_flop,input_rise_output_rise,6.4,4.1,68.5,64.4,105.1,0.5,wfm_min_compression
sim_flop,input_rise_output_rise,5.4,4,78.7,74.7,7.9,15.2,single_point_average_vdd
sim_flop,input_rise_output_rise,1.1,1.1,102.9,101.8,105.1,15.2,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,7.7,3.5,49.2,45.7,28.8,0.5,wfm_min_compression
sim_flop,input_rise_output_rise,5.4,3.5,67.9,64.4,105.1,0.5,wfm_narrow_vss
sim_flop,input_rise_output_rise,2.6,1.2,47.8,46.6,7.9,3.8,single_point_vdd_drop_min
sim_flop,input_rise_output_rise,1.6,1,65.4,64.4,105.1,0.5,wfm_wide_vdd
sim_flop,input_rise_output_rise,3.2,1.2,38.5,37.3,7.9,0.5,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,-3.3,-2,58.3,60.3,28.8,27.3,single_point_vss_bounce_min
simple_clock_gating_cell,input_fall_output_rise,8.9,0.8,9.8,9,7.9,0.9,wfm_wide_vdd
simple_clock_gating_cell,input_fall_output_rise,-4.1,-2.5,57.8,60.3,28.8,27.3,single_point_vss_bounce_max
simple_clock_gating_cell,input_fall_output_rise,8.5,2.3,29.3,27,28.8,6.8,wfm_narrow_vdd
simple_clock_gating_cell,input_fall_output_rise,-4,-3.7,89.7,93.4,105.1,27.3,single_point_vss_bounce_max
simple_clock_gating_cell,input_fall_output_rise,13.7,1.9,15.8,13.9,28.8,0.9,wfm_narrow_vdd
simple_clock_gating_cell,input_fall_output_rise,12.2,1.7,15.6,13.9,28.8,0.9,wfm_max_energy_vdd
simple_clock_gating_cell,input_fall_output_rise,-3.7,-1.7,44.7,46.4,7.9,27.3,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,-0.5,-0.2,43.4,43.6,105.1,6.8,wfm_max_energy_vss
simple_clock_gating_cell,input_fall_output_rise,6.7,0.6,9.6,9,7.9,0.9,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,3.9,0.7,18.5,17.8,7.9,6.8,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,-5,-0.7,13.2,13.9,28.8,0.9,single_point_vss_bounce_max
simple_clock_gating_cell,input_fall_output_rise,1.5,0.7,47.1,46.4,7.9,27.3,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,-0.5,-0.1,21.1,21.2,105.1,0.9,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,-0.6,-0.6,92.8,93.4,105.1,27.3,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,4.6,4.3,97.7,93.4,105.1,27.3,wfm_wide_vdd
simple_clock_gating_cell,input_fall_output_rise,-4.3,-0.6,13.3,13.9,28.8,0.9,single_point_average_vss
simple_clock_gating_cell,input_fall_output_rise,7.8,4.7,65,60.3,28.8,27.3,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,5.1,3.1,63.4,60.3,28.8,27.3,single_point_vdd_drop_min
simple_clock_gating_cell,input_fall_output_rise,5.1,0.9,18.7,17.8,7.9,6.8,single_point_vdd_drop_min
simple_clock_gating_cell,input_fall_output_rise,7.9,1.4,19.2,17.8,7.9,6.8,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,13.7,1.9,15.8,13.9,28.8,0.9,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,-5.7,-2.5,41.1,43.6,105.1,6.8,single_point_average_vss
simple_clock_gating_cell,input_fall_output_rise,16.7,7.3,50.9,43.6,105.1,6.8,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,-1.1,-0.1,8.9,9,7.9,0.9,wfm_max_energy_vss
simple_clock_gating_cell,input_fall_output_rise,9.9,4.3,47.9,43.6,105.1,6.8,wfm_wide_vdd
simple_clock_gating_cell,input_fall_output_rise,5.6,2.6,49,46.4,7.9,27.3,wfm_wide_vdd
simple_clock_gating_cell,input_fall_output_rise,4.3,2.6,62.9,60.3,28.8,27.3,wfm_max_energy_vdd
simple_clock_gating_cell,input_fall_output_rise,-2.2,-1.3,59,60.3,28.8,27.3,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,11.2,10.5,103.9,93.4,105.1,27.3,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,-3.3,-0.3,8.7,9,7.9,0.9,single_point_vss_bounce_max
simple_clock_gating_cell,input_fall_output_rise,8.7,3.8,47.4,43.6,105.1,6.8,wfm_max_energy_vdd
simple_clock_gating_cell,input_fall_output_rise,-4.1,-1.1,25.9,27,28.8,6.8,single_point_vss_bounce_max
simple_clock_gating_cell,input_fall_output_rise,9.4,4.1,47.7,43.6,105.1,6.8,single_point_vdd_drop_min
simple_clock_gating_cell,input_fall_output_rise,-2.2,-0.2,8.8,9,7.9,0.9,single_point_vss_bounce_min
simple_clock_gating_cell,input_fall_output_rise,7.3,1.3,19.1,17.8,7.9,6.8,wfm_narrow_vdd
simple_clock_gating_cell,input_fall_output_rise,-0.5,-0.2,43.4,43.6,105.1,6.8,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,15.8,2.2,16.1,13.9,28.8,0.9,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,9,1.6,19.4,17.8,7.9,6.8,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,3.7,3.5,96.9,93.4,105.1,27.3,wfm_max_energy_vdd
simple_clock_gating_cell,input_fall_output_rise,8.9,0.8,9.8,9,7.9,0.9,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,-3.7,-3.5,89.9,93.4,105.1,27.3,single_point_average_vss
simple_clock_gating_cell,input_fall_output_rise,12.9,1.8,15.7,13.9,28.8,0.9,wfm_wide_vdd
simple_clock_gating_cell,input_fall_output_rise,-3.2,-3,90.4,93.4,105.1,27.3,single_point_vss_bounce_min
simple_clock_gating_cell,input_fall_output_rise,9.7,9.1,102.5,93.4,105.1,27.3,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,7.8,0.7,9.7,9,7.9,0.9,wfm_max_energy_vdd
simple_clock_gating_cell,input_fall_output_rise,0,0,13.9,13.9,28.8,0.9,wfm_max_energy_vss
simple_clock_gating_cell,input_fall_output_rise,-0.7,-0.2,26.8,27,28.8,6.8,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,-0.7,-0.2,26.8,27,28.8,6.8,wfm_max_energy_vss
simple_clock_gating_cell,input_fall_output_rise,-5,-2.3,44.1,46.4,7.9,27.3,single_point_vss_bounce_max
simple_clock_gating_cell,input_fall_output_rise,-1.1,-0.1,8.9,9,7.9,0.9,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,-0.7,-0.7,92.7,93.4,105.1,27.3,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,5.6,0.5,9.5,9,7.9,0.9,single_point_vdd_drop_min
simple_clock_gating_cell,input_fall_output_rise,6.3,5.9,99.3,93.4,105.1,27.3,single_point_vdd_drop_min
simple_clock_gating_cell,input_fall_output_rise,-0.5,-0.2,43.4,43.6,105.1,6.8,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,-12.3,-2.6,18.6,21.2,105.1,0.9,single_point_vss_bounce_max
simple_clock_gating_cell,input_fall_output_rise,-2.2,-0.4,17.4,17.8,7.9,6.8,wfm_max_energy_vss
simple_clock_gating_cell,input_fall_output_rise,5.2,2.4,48.8,46.4,7.9,27.3,wfm_max_energy_vdd
simple_clock_gating_cell,input_fall_output_rise,-1.1,-0.1,8.9,9,7.9,0.9,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,-3.4,-0.6,17.2,17.8,7.9,6.8,single_point_vss_bounce_min
simple_clock_gating_cell,input_fall_output_rise,9.4,1.3,15.2,13.9,28.8,0.9,single_point_vdd_drop_min
simple_clock_gating_cell,input_fall_output_rise,24.5,5.2,26.4,21.2,105.1,0.9,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,9.1,5.5,65.8,60.3,28.8,27.3,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,6.7,1.8,28.8,27,28.8,6.8,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,-3.3,-0.3,8.7,9,7.9,0.9,single_point_average_vss
simple_clock_gating_cell,input_fall_output_rise,6.7,1.2,19,17.8,7.9,6.8,wfm_max_energy_vdd
simple_clock_gating_cell,input_fall_output_rise,10.7,2.9,29.9,27,28.8,6.8,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,14.2,3,24.2,21.2,105.1,0.9,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,0,0,13.9,13.9,28.8,0.9,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,5.8,2.7,49.1,46.4,7.9,27.3,wfm_narrow_vdd
simple_clock_gating_cell,input_fall_output_rise,2.5,1.5,61.8,60.3,28.8,27.3,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,3.6,3.4,96.8,93.4,105.1,27.3,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,6.7,1.2,19,17.8,7.9,6.8,wfm_wide_vdd
simple_clock_gating_cell,input_fall_output_rise,4.5,4.2,97.6,93.4,105.1,27.3,wfm_narrow_vdd
simple_clock_gating_cell,input_fall_output_rise,-0.5,-0.1,21.1,21.2,105.1,0.9,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,-0.7,-0.2,26.8,27,28.8,6.8,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,14.7,6.4,50,43.6,105.1,6.8,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,9.1,4.2,50.6,46.4,7.9,27.3,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,-3.7,-1.7,44.7,46.4,7.9,27.3,wfm_max_energy_vss
simple_clock_gating_cell,input_fall_output_rise,-2.2,-0.4,17.4,17.8,7.9,6.8,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,0,0,13.9,13.9,28.8,0.9,wfm_narrow_vss
simple_clock_gating_cell,input_fall_output_rise,5,3,63.3,60.3,28.8,27.3,wfm_wide_vdd
simple_clock_gating_cell,input_fall_output_rise,8.5,3.7,47.3,43.6,105.1,6.8,wfm_min_compression
simple_clock_gating_cell,input_fall_output_rise,-3.3,-0.9,26.1,27,28.8,6.8,single_point_vss_bounce_min
simple_clock_gating_cell,input_fall_output_rise,9.3,2.5,29.5,27,28.8,6.8,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,-2.2,-1.3,59,60.3,28.8,27.3,wfm_wide_vss
simple_clock_gating_cell,input_fall_output_rise,7.8,3.6,50,46.4,7.9,27.3,single_point_average_vdd
simple_clock_gating_cell,input_fall_output_rise,28.3,6,27.2,21.2,105.1,0.9,single_point_vdd_drop_max
simple_clock_gating_cell,input_fall_output_rise,-9.9,-2.1,19.1,21.2,105.1,0.9,single_point_vss_bounce_min
